Date,Adj Close,State
1996-04-29,375.709991,-1.0
1996-04-30,375.660004,-1.0
1996-05-01,376.329987,-1.0
1996-05-02,370.149994,-1.0
1996-05-03,369.649994,-1.0
1996-05-06,369.01001,-1.0
1996-05-07,367.359985,-1.0
1996-05-08,370.170013,-1.0
1996-05-09,370.880005,-1.0
1996-05-10,374.850006,-1.0
1996-05-13,379.869995,-1.0
1996-05-14,382.390015,-1.0
1996-05-15,382.339996,-1.0
1996-05-16,382.51001,-1.0
1996-05-17,384.690002,-1.0
1996-05-20,386.940002,-1.0
1996-05-21,386.649994,-1.0
1996-05-22,389.309998,-1.0
1996-05-23,388.130005,-1.0
1996-05-24,389.220001,-1.0
1996-05-28,385.799988,-1.0
1996-05-29,383.320007,-1.0
1996-05-30,385.410004,-1.0
1996-05-31,384.390015,-1.0
1996-06-03,383.589996,-1.0
1996-06-04,386.309998,-1.0
1996-06-05,389.290009,-1.0
1996-06-06,386.279999,-1.0
1996-06-07,385.829987,-1.0
1996-06-10,385.480011,-1.0
1996-06-11,384.899994,-1.0
1996-06-12,384.290009,-1.0
1996-06-13,383.320007,-1.0
1996-06-14,381.920013,-1.0
1996-06-17,381.369995,-1.0
1996-06-18,379.070007,-1.0
1996-06-19,378.769989,-1.0
1996-06-20,378.109985,-1.0
1996-06-21,380.339996,-1.0
1996-06-24,381.48999,-1.0
1996-06-25,380.899994,-1.0
1996-06-26,377.980011,-1.0
1996-06-27,380.399994,-1.0
1996-06-28,382.470001,-1.0
1996-07-01,385.519989,-1.0
1996-07-02,384.230011,-1.0
1996-07-03,383.059998,-1.0
1996-07-05,375.079987,-1.0
1996-07-08,371.920013,-1.0
1996-07-09,373.160004,-1.0
1996-07-10,372.820007,-1.0
1996-07-11,366.230011,-1.0
1996-07-12,366.380005,-1.0
1996-07-15,356.600006,-1.0
1996-07-16,354.98999,-1.0
1996-07-17,359.609985,-1.0
1996-07-18,365.290009,-1.0
1996-07-19,362.450012,-1.0
1996-07-22,359.26001,-1.0
1996-07-23,354.720001,-1.0
1996-07-24,353.850006,-1.0
1996-07-25,356.959991,-1.0
1996-07-26,360.26001,-1.0
1996-07-29,357.420013,-1.0
1996-07-30,359.48999,-1.0
1996-07-31,361.98999,-1.0
1996-08-01,367.839996,-1.0
1996-08-02,374.980011,-1.0
1996-08-05,373.769989,-1.0
1996-08-06,375.040009,-1.0
1996-08-07,376.429993,-1.0
1996-08-08,375.609985,-1.0
1996-08-09,375.179993,-1.0
1996-08-12,376.809998,-1.0
1996-08-13,373.76001,-1.0
1996-08-14,375.149994,-1.0
1996-08-15,375.470001,-1.0
1996-08-16,376.869995,-1.0
1996-08-19,377.390015,-1.0
1996-08-20,376.779999,-1.0
1996-08-21,376.519989,-1.0
1996-08-22,379.899994,-1.0
1996-08-23,378.369995,-1.0
1996-08-26,376.899994,-1.0
1996-08-27,378.540009,-1.0
1996-08-28,378.339996,-1.0
1996-08-29,374.679993,-1.0
1996-08-30,372.089996,-1.0
1996-09-03,372.820007,-1.0
1996-09-04,373.459991,-1.0
1996-09-05,369.839996,-1.0
1996-09-06,373.440002,-1.0
1996-09-09,377.279999,-1.0
1996-09-10,377.48999,-1.0
1996-09-11,379.209991,-1.0
1996-09-12,381.519989,-1.0
1996-09-13,386.589996,-1.0
1996-09-16,388.410004,-1.0
1996-09-17,388.070007,-1.0
1996-09-18,387.269989,-1.0
1996-09-19,388.049988,-1.0
1996-09-20,390.26001,-1.0
1996-09-23,389.690002,-1.0
1996-09-24,389.570007,-1.0
1996-09-25,390.190002,-1.0
1996-09-26,390.859985,-1.0
1996-09-27,391.059998,-1.0
1996-09-30,391.720001,-1.0
1996-10-01,392.269989,-1.0
1996-10-02,395.220001,-1.0
1996-10-03,394.529999,-1.0
1996-10-04,399.149994,-1.0
1996-10-07,399.890015,-1.0
1996-10-08,398.170013,-1.0
1996-10-09,396.119995,-1.0
1996-10-10,395.130005,-1.0
1996-10-11,398.209991,-1.0
1996-10-14,399.920013,-1.0
1996-10-15,399.359985,-1.0
1996-10-16,399.940002,-1.0
1996-10-17,401.059998,-1.0
1996-10-18,402.720001,-1.0
1996-10-21,401.700012,-1.0
1996-10-22,399.269989,-1.0
1996-10-23,399.5,-1.0
1996-10-24,397.399994,-1.0
1996-10-25,396.660004,-1.0
1996-10-28,394.25,-1.0
1996-10-29,395.700012,-1.0
1996-10-30,395.670013,-1.0
1996-10-31,398.320007,-1.0
1996-11-01,397.799988,-1.0
1996-11-04,399.190002,-1.0
1996-11-05,402.940002,-1.0
1996-11-06,408.630005,-1.0
1996-11-07,410.440002,-1.0
1996-11-08,411.839996,-1.0
1996-11-11,412.540009,-1.0
1996-11-12,411.609985,-1.0
1996-11-13,412.420013,-1.0
1996-11-14,414.98999,-1.0
1996-11-15,415.399994,-1.0
1996-11-18,414.839996,-1.0
1996-11-19,417.25,-1.0
1996-11-20,418.299988,-1.0
1996-11-21,417.48999,-1.0
1996-11-22,420.73999,-1.0
1996-11-25,425.170013,-1.0
1996-11-26,424.48999,-1.0
1996-11-27,424.390015,-1.0
1996-11-29,425.420013,-1.0
1996-12-02,425.720001,-1.0
1996-12-03,422.420013,-1.0
1996-12-04,420.859985,-1.0
1996-12-05,420.48999,-1.0
1996-12-06,417.619995,-1.0
1996-12-09,423.390015,-1.0
1996-12-10,422.279999,-1.0
1996-12-11,418.369995,-1.0
1996-12-12,412.679993,-1.0
1996-12-13,411.720001,-1.0
1996-12-16,407.160004,-1.0
1996-12-17,409.450012,-1.0
1996-12-18,412.839996,-1.0
1996-12-19,419.880005,-1.0
1996-12-20,421.309998,-1.0
1996-12-23,420.0,-1.0
1996-12-24,422.200012,-1.0
1996-12-26,424.609985,-1.0
1996-12-27,425.5,-1.0
1996-12-30,424.559998,-1.0
1996-12-31,419.440002,-1.0
1997-01-02,416.459991,-1.0
1997-01-03,422.410004,-1.0
1997-01-06,422.579987,-1.0
1997-01-07,425.559998,-1.0
1997-01-08,423.380005,-1.0
1997-01-09,426.660004,-1.0
1997-01-10,429.01001,-1.0
1997-01-13,428.859985,-1.0
1997-01-14,433.880005,-1.0
1997-01-15,432.920013,-1.0
1997-01-16,434.23999,-1.0
1997-01-17,437.640015,-1.0
1997-01-20,438.519989,-1.0
1997-01-21,441.420013,-1.0
1997-01-22,443.26001,-1.0
1997-01-23,439.359985,-1.0
1997-01-24,435.109985,-1.0
1997-01-27,431.869995,-1.0
1997-01-28,432.140015,-1.0
1997-01-29,435.25,-1.0
1997-01-30,441.109985,-1.0
1997-01-31,442.279999,-1.0
1997-02-03,442.480011,-1.0
1997-02-04,443.200012,-1.0
1997-02-05,437.329987,-1.0
1997-02-06,438.470001,-1.0
1997-02-07,443.019989,-1.0
1997-02-10,440.429993,-1.0
1997-02-11,441.910004,-1.0
1997-02-12,448.899994,-1.0
1997-02-13,453.670013,-1.0
1997-02-14,452.48999,-1.0
1997-02-18,456.029999,-1.0
1997-02-19,454.549988,-1.0
1997-02-20,449.269989,-1.0
1997-02-21,448.190002,-1.0
1997-02-24,452.220001,-1.0
1997-02-25,453.309998,-1.0
1997-02-26,449.920013,-1.0
1997-02-27,444.119995,-1.0
1997-02-28,441.809998,-1.0
1997-03-03,444.0,-1.0
1997-03-04,442.559998,-1.0
1997-03-05,447.850006,-1.0
1997-03-06,446.429993,-1.0
1997-03-07,449.679993,-1.0
1997-03-10,453.899994,-1.0
1997-03-11,452.959991,-1.0
1997-03-12,449.049988,-1.0
1997-03-13,441.200012,-1.0
1997-03-14,442.730011,-1.0
1997-03-17,442.829987,-1.0
1997-03-18,439.559998,-1.0
1997-03-19,436.850006,-1.0
1997-03-20,435.980011,-1.0
1997-03-21,436.410004,-1.0
1997-03-24,439.179993,-1.0
1997-03-25,438.790009,-1.0
1997-03-26,439.670013,-1.0
1997-03-27,431.119995,-1.0
1997-03-31,421.320007,-1.0
1997-04-01,422.309998,-1.0
1997-04-02,417.369995,-1.0
1997-04-03,417.410004,-1.0
1997-04-04,422.109985,-1.0
1997-04-07,425.220001,-1.0
1997-04-08,427.170013,-1.0
1997-04-09,424.600006,-1.0
1997-04-10,422.940002,-1.0
1997-04-11,412.160004,-1.0
1997-04-14,414.799988,-1.0
1997-04-15,420.170013,-1.0
1997-04-16,424.019989,-1.0
1997-04-17,423.480011,-1.0
1997-04-18,425.26001,-1.0
1997-04-21,421.230011,-1.0
1997-04-22,427.75,-1.0
1997-04-23,427.549988,-1.0
1997-04-24,426.51001,-1.0
1997-04-25,422.609985,-1.0
1997-04-28,426.420013,-1.0
1997-04-29,437.429993,-1.0
1997-04-30,441.429993,-1.0
1997-05-01,440.73999,-1.0
1997-05-02,449.399994,-1.0
1997-05-05,459.279999,-1.0
1997-05-06,457.720001,-1.0
1997-05-07,451.859985,-1.0
1997-05-08,453.970001,-1.0
1997-05-09,456.200012,-1.0
1997-05-12,462.5,-1.0
1997-05-13,460.25,-1.0
1997-05-14,461.929993,-1.0
1997-05-15,465.0,-1.0
1997-05-16,459.26001,-1.0
1997-05-19,460.839996,-1.0
1997-05-20,465.119995,-1.0
1997-05-21,464.390015,-1.0
1997-05-22,462.720001,-1.0
1997-05-23,468.890015,-1.0
1997-05-27,470.390015,-1.0
1997-05-28,469.51001,-1.0
1997-05-29,468.019989,-1.0
1997-05-30,470.660004,-1.0
1997-06-02,470.26001,-1.0
1997-06-03,469.679993,-1.0
1997-06-04,467.190002,-1.0
1997-06-05,469.100006,-1.0
1997-06-06,475.98999,-1.0
1997-06-09,478.369995,-1.0
1997-06-10,479.209991,-1.0
1997-06-11,481.329987,-1.0
1997-06-12,488.079987,-1.0
1997-06-13,493.109985,-1.0
1997-06-16,493.369995,-1.0
1997-06-17,494.0,-1.0
1997-06-18,491.820007,-1.0
1997-06-19,496.730011,-1.0
1997-06-20,496.5,-1.0
1997-06-23,486.790009,-1.0
1997-06-24,495.049988,-1.0
1997-06-25,491.290009,-1.0
1997-06-26,488.529999,-1.0
1997-06-27,490.670013,-1.0
1997-06-30,489.619995,-1.0
1997-07-01,492.589996,-1.0
1997-07-02,498.779999,-1.0
1997-07-03,504.970001,-1.0
1997-07-07,503.160004,-1.0
1997-07-08,506.690002,-1.0
1997-07-09,501.600006,-1.0
1997-07-10,504.619995,-1.0
1997-07-11,506.679993,-1.0
1997-07-14,507.790009,-1.0
1997-07-15,511.570007,-1.0
1997-07-16,517.349976,-1.0
1997-07-17,514.47998,-1.0
1997-07-18,507.040009,-1.0
1997-07-21,505.309998,-1.0
1997-07-22,515.47998,-1.0
1997-07-23,517.210022,-1.0
1997-07-24,518.940002,-1.0
1997-07-25,518.380005,-1.0
1997-07-28,517.130005,-1.0
1997-07-29,520.150024,-1.0
1997-07-30,525.890015,-1.0
1997-07-31,527.01001,-1.0
1997-08-01,523.909973,-1.0
1997-08-04,525.460022,-1.0
1997-08-05,527.27002,-1.0
1997-08-06,531.369995,-1.0
1997-08-07,526.869995,-1.0
1997-08-08,517.429993,-1.0
1997-08-11,518.469971,-1.0
1997-08-12,513.77002,-1.0
1997-08-13,512.099976,-1.0
1997-08-14,513.679993,-1.0
1997-08-15,502.559998,-1.0
1997-08-18,507.26001,-1.0
1997-08-19,514.27002,-1.0
1997-08-20,521.400024,-1.0
1997-08-21,514.650024,-1.0
1997-08-22,513.530029,-1.0
1997-08-25,512.75,-1.0
1997-08-26,509.619995,-1.0
1997-08-27,510.299988,-1.0
1997-08-28,505.98999,-1.0
1997-08-29,504.73999,-1.0
1997-09-02,517.640015,-1.0
1997-09-03,518.369995,-1.0
1997-09-04,519.919983,-1.0
1997-09-05,520.01001,-1.0
1997-09-08,521.570007,-1.0
1997-09-09,523.030029,-1.0
1997-09-10,516.469971,-1.0
1997-09-11,513.26001,-1.0
1997-09-12,519.289978,-1.0
1997-09-15,517.690002,-1.0
1997-09-16,529.960022,-1.0
1997-09-17,529.5,-1.0
1997-09-18,531.590027,-1.0
1997-09-19,533.119995,-1.0
1997-09-22,535.869995,-1.0
1997-09-23,534.289978,-1.0
1997-09-24,530.820007,-1.0
1997-09-25,527.409973,-1.0
1997-09-26,530.929993,-1.0
1997-09-29,535.190002,-1.0
1997-09-30,532.72998,-1.0
1997-10-01,536.349976,-1.0
1997-10-02,539.320007,-1.0
1997-10-03,542.049988,-1.0
1997-10-06,546.01001,-1.0
1997-10-07,551.25,1.0
1997-10-08,547.280029,1.0
1997-10-09,546.219971,1.0
1997-10-10,544.640015,1.0
1997-10-13,545.219971,1.0
1997-10-14,545.719971,1.0
1997-10-15,543.710022,1.0
1997-10-16,538.059998,1.0
1997-10-17,531.190002,1.0
1997-10-20,537.27002,1.0
1997-10-21,546.22998,1.0
1997-10-22,544.820007,1.0
1997-10-23,534.679993,1.0
1997-10-24,529.679993,1.0
1997-10-27,494.910004,0.0
1997-10-28,516.580017,0.0
1997-10-29,516.580017,0.0
1997-10-30,508.079987,0.0
1997-10-31,514.070007,0.0
1997-11-03,526.640015,0.0
1997-11-04,527.98999,0.0
1997-11-05,529.789978,0.0
1997-11-06,527.210022,0.0
1997-11-07,520.710022,0.0
1997-11-10,517.76001,0.0
1997-11-11,518.369995,0.0
1997-11-12,508.23999,0.0
1997-11-13,512.929993,0.0
1997-11-14,519.349976,0.0
1997-11-17,529.119995,0.0
1997-11-18,524.929993,0.0
1997-11-19,527.570007,0.0
1997-11-20,535.179993,0.0
1997-11-21,536.900024,0.0
1997-11-24,528.190002,0.0
1997-11-25,530.27002,0.0
1997-11-26,531.130005,0.0
1997-11-28,533.080017,0.0
1997-12-01,543.210022,0.0
1997-12-02,541.580017,0.0
1997-12-03,544.419983,0.0
1997-12-04,543.309998,0.0
1997-12-05,548.820007,0.0
1997-12-08,548.76001,0.0
1997-12-09,544.97998,0.0
1997-12-10,541.049988,0.0
1997-12-11,532.48999,0.0
1997-12-12,531.0,0.0
1997-12-15,535.169983,0.0
1997-12-16,538.369995,0.0
1997-12-17,537.719971,0.0
1997-12-18,532.059998,0.0
1997-12-19,528.47998,0.0
1997-12-22,531.830017,0.0
1997-12-23,525.22998,0.0
1997-12-24,522.200012,0.0
1997-12-26,524.070007,0.0
1997-12-29,532.690002,0.0
1997-12-30,542.309998,0.0
1997-12-31,543.049988,0.0
1998-01-02,544.47998,0.0
1998-01-05,545.76001,0.0
1998-01-06,539.890015,0.0
1998-01-07,537.75,0.0
1998-01-08,533.390015,0.0
1998-01-09,517.679993,0.0
1998-01-12,522.030029,0.0
1998-01-13,529.789978,0.0
1998-01-14,533.440002,0.0
1998-01-15,530.099976,0.0
1998-01-16,535.719971,0.0
1998-01-20,544.719971,0.0
1998-01-21,540.969971,0.0
1998-01-22,536.799988,0.0
1998-01-23,533.830017,0.0
1998-01-26,532.5,0.0
1998-01-27,538.02002,0.0
1998-01-28,543.349976,0.0
1998-01-29,547.780029,0.0
1998-01-30,545.27002,0.0
1998-02-02,556.530029,0.0
1998-02-03,559.179993,0.0
1998-02-04,560.169983,0.0
1998-02-05,558.890015,0.0
1998-02-06,563.219971,0.0
1998-02-09,562.700012,0.0
1998-02-10,567.369995,0.0
1998-02-11,568.210022,0.0
1998-02-12,570.380005,0.0
1998-02-13,568.919983,0.0
1998-02-17,569.919983,0.0
1998-02-18,574.719971,0.0
1998-02-19,573.140015,0.0
1998-02-20,575.539978,0.0
1998-02-23,577.830017,0.0
1998-02-24,573.47998,0.0
1998-02-25,580.030029,0.0
1998-02-26,583.340027,0.0
1998-02-27,583.580017,0.0
1998-03-02,582.869995,0.0
1998-03-03,584.679993,0.0
1998-03-04,582.619995,0.0
1998-03-05,575.789978,0.0
1998-03-06,586.77002,0.0
1998-03-09,584.830017,0.0
1998-03-10,591.26001,0.0
1998-03-11,594.059998,0.0
1998-03-12,594.809998,0.0
1998-03-13,594.289978,0.0
1998-03-16,599.719971,0.0
1998-03-17,600.5,0.0
1998-03-18,603.210022,0.0
1998-03-19,605.549988,0.0
1998-03-20,609.549988,0.0
1998-03-23,607.469971,0.0
1998-03-24,612.900024,0.0
1998-03-25,611.22998,0.0
1998-03-26,610.919983,0.0
1998-03-27,608.140015,0.0
1998-03-30,607.090027,0.0
1998-03-31,611.76001,0.0
1998-04-01,615.409973,0.0
1998-04-02,621.200012,0.0
1998-04-03,622.469971,0.0
1998-04-06,620.98999,0.0
1998-04-07,614.609985,0.0
1998-04-08,610.880005,0.0
1998-04-09,615.809998,0.0
1998-04-13,615.690002,0.0
1998-04-14,619.5,0.0
1998-04-15,621.640015,0.0
1998-04-16,615.820007,0.0
1998-04-17,623.119995,0.0
1998-04-20,624.299988,0.0
1998-04-21,625.51001,0.0
1998-04-22,627.210022,0.0
1998-04-23,620.859985,0.0
1998-04-24,614.559998,0.0
1998-04-27,601.809998,0.0
1998-04-28,602.400024,0.0
1998-04-29,607.820007,0.0
1998-04-30,616.940002,0.0
1998-05-01,621.359985,0.0
1998-05-04,622.210022,0.0
1998-05-05,618.580017,0.0
1998-05-06,613.159973,0.0
1998-05-07,607.97998,0.0
1998-05-08,614.659973,0.0
1998-05-11,613.340027,0.0
1998-05-12,617.059998,0.0
1998-05-13,618.450012,0.0
1998-05-14,617.549988,0.0
1998-05-15,612.640015,0.0
1998-05-18,610.609985,0.0
1998-05-19,612.929993,0.0
1998-05-20,616.5,0.0
1998-05-21,614.219971,0.0
1998-05-22,611.299988,0.0
1998-05-26,602.340027,0.0
1998-05-27,600.340027,0.0
1998-05-28,603.780029,0.0
1998-05-29,601.059998,0.0
1998-06-01,599.77002,0.0
1998-06-02,600.609985,0.0
1998-06-03,595.650024,0.0
1998-06-04,601.72998,0.0
1998-06-05,610.969971,0.0
1998-06-08,612.580017,0.0
1998-06-09,614.049988,0.0
1998-06-10,609.950012,0.0
1998-06-11,600.77002,0.0
1998-06-12,601.799988,0.0
1998-06-15,590.409973,0.0
1998-06-16,595.960022,0.0
1998-06-17,605.950012,0.0
1998-06-18,605.080017,0.0
1998-06-19,602.0,0.0
1998-06-22,604.049988,0.0
1998-06-23,612.469971,0.0
1998-06-24,619.109985,0.0
1998-06-25,617.340027,0.0
1998-06-26,619.0,0.0
1998-06-29,622.429993,0.0
1998-06-30,620.619995,0.0
1998-07-01,627.950012,0.0
1998-07-02,626.960022,0.0
1998-07-06,632.419983,0.0
1998-07-07,631.390015,0.0
1998-07-08,637.330017,0.0
1998-07-09,633.940002,0.0
1998-07-10,636.109985,0.0
1998-07-13,636.710022,0.0
1998-07-14,642.280029,0.0
1998-07-15,641.780029,0.0
1998-07-16,646.190002,0.0
1998-07-17,647.539978,1.0
1998-07-20,646.599976,1.0
1998-07-21,636.669983,1.0
1998-07-22,634.820007,1.0
1998-07-23,622.119995,1.0
1998-07-24,622.070007,1.0
1998-07-27,623.280029,1.0
1998-07-28,614.159973,1.0
1998-07-29,611.559998,1.0
1998-07-30,620.650024,1.0
1998-07-31,608.820007,1.0
1998-08-03,603.869995,1.0
1998-08-04,582.309998,1.0
1998-08-05,585.530029,1.0
1998-08-06,591.5,1.0
1998-08-07,593.820007,1.0
1998-08-10,590.200012,1.0
1998-08-11,580.890015,1.0
1998-08-12,589.780029,1.0
1998-08-13,584.75,1.0
1998-08-14,579.02002,1.0
1998-08-17,588.51001,1.0
1998-08-18,597.929993,1.0
1998-08-19,595.309998,1.0
1998-08-20,591.130005,1.0
1998-08-21,584.700012,1.0
1998-08-24,587.400024,1.0
1998-08-25,588.820007,1.0
1998-08-26,582.719971,1.0
1998-08-27,560.0,1.0
1998-08-28,551.27002,1.0
1998-08-31,514.669983,-1.0
1998-09-01,531.840027,-1.0
1998-09-02,532.700012,-1.0
1998-09-03,527.369995,-1.0
1998-09-04,523.190002,-1.0
1998-09-08,549.219971,-1.0
1998-09-09,539.830017,-1.0
1998-09-10,525.900024,-1.0
1998-09-11,540.73999,-1.0
1998-09-14,551.640015,-1.0
1998-09-15,555.849976,-1.0
1998-09-16,560.549988,-1.0
1998-09-17,547.48999,-1.0
1998-09-18,549.880005,-1.0
1998-09-21,551.349976,-1.0
1998-09-22,555.26001,-1.0
1998-09-23,573.530029,-1.0
1998-09-24,561.559998,-1.0
1998-09-25,562.109985,-1.0
1998-09-28,564.049988,-1.0
1998-09-29,563.799988,-1.0
1998-09-30,548.72998,-1.0
1998-10-01,531.090027,-1.0
1998-10-02,538.900024,-1.0
1998-10-05,529.01001,-1.0
1998-10-06,526.049988,-1.0
1998-10-07,517.390015,-1.0
1998-10-08,509.100006,-1.0
1998-10-09,522.76001,-1.0
1998-10-12,530.950012,-1.0
1998-10-13,528.48999,-1.0
1998-10-14,534.659973,-1.0
1998-10-15,556.51001,-1.0
1998-10-16,562.400024,-1.0
1998-10-19,567.23999,-1.0
1998-10-20,569.369995,-1.0
1998-10-21,572.320007,-1.0
1998-10-22,577.190002,-1.0
1998-10-23,573.809998,-1.0
1998-10-26,575.77002,-1.0
1998-10-27,572.429993,-1.0
1998-10-28,573.880005,-1.0
1998-10-29,582.960022,-1.0
1998-10-30,590.080017,-1.0
1998-11-02,598.419983,-1.0
1998-11-03,597.909973,-1.0
1998-11-04,603.01001,-1.0
1998-11-05,610.789978,-1.0
1998-11-06,614.799988,-1.0
1998-11-09,609.23999,-1.0
1998-11-10,608.01001,-1.0
1998-11-11,603.869995,-1.0
1998-11-12,602.380005,-1.0
1998-11-13,605.690002,-1.0
1998-11-16,610.690002,-1.0
1998-11-17,612.640015,-1.0
1998-11-18,615.909973,-1.0
1998-11-19,620.080017,-1.0
1998-11-20,625.130005,-1.0
1998-11-23,637.440002,-1.0
1998-11-24,634.809998,-1.0
1998-11-25,637.150024,-1.0
1998-11-27,640.02002,-1.0
1998-11-30,625.52002,-1.0
1998-12-01,631.140015,-1.0
1998-12-02,629.780029,-1.0
1998-12-03,619.969971,-1.0
1998-12-04,632.780029,-1.0
1998-12-07,638.409973,-1.0
1998-12-08,635.440002,-1.0
1998-12-09,635.820007,-1.0
1998-12-10,625.840027,-1.0
1998-12-11,625.76001,-1.0
1998-12-14,612.549988,-1.0
1998-12-15,623.150024,-1.0
1998-12-16,622.710022,-1.0
1998-12-17,632.330017,-1.0
1998-12-18,636.73999,-1.0
1998-12-21,645.109985,-1.0
1998-12-22,644.969971,-1.0
1998-12-23,657.299988,-1.0
1998-12-24,656.580017,-1.0
1998-12-28,657.619995,-1.0
1998-12-29,665.25,-1.0
1998-12-30,662.099976,-1.0
1998-12-31,664.27002,-1.0
1999-01-04,663.159973,-1.0
1999-01-05,670.849976,-1.0
1999-01-06,684.820007,-1.0
1999-01-07,683.919983,-1.0
1999-01-08,687.109985,-1.0
1999-01-11,682.849976,-1.0
1999-01-12,670.47998,-1.0
1999-01-13,667.309998,-1.0
1999-01-14,655.51001,-1.0
1999-01-15,671.179993,-1.0
1999-01-19,676.150024,-1.0
1999-01-20,677.719971,-1.0
1999-01-21,666.099976,-1.0
1999-01-22,661.22998,-1.0
1999-01-25,664.98999,-1.0
1999-01-26,674.0,-1.0
1999-01-27,668.76001,-1.0
1999-01-28,679.830017,-1.0
1999-01-29,686.630005,-1.0
1999-02-01,683.559998,-1.0
1999-02-02,677.679993,-1.0
1999-02-03,683.280029,-1.0
1999-02-04,670.72998,-1.0
1999-02-05,664.969971,-1.0
1999-02-08,666.630005,-1.0
1999-02-09,652.130005,-1.0
1999-02-10,654.289978,-1.0
1999-02-11,670.580017,-1.0
1999-02-12,657.880005,-1.0
1999-02-16,663.080017,-1.0
1999-02-17,653.580017,-1.0
1999-02-18,660.409973,-1.0
1999-02-19,661.849976,-1.0
1999-02-22,678.409973,-1.0
1999-02-23,678.349976,-1.0
1999-02-24,669.630005,-1.0
1999-02-25,664.77002,-1.0
1999-02-26,661.429993,-1.0
1999-03-01,661.23999,-1.0
1999-03-02,656.570007,-1.0
1999-03-03,656.77002,-1.0
1999-03-04,665.900024,-1.0
1999-03-05,679.97998,-1.0
1999-03-08,683.890015,-1.0
1999-03-09,682.200012,-1.0
1999-03-10,685.659973,-1.0
1999-03-11,690.640015,-1.0
1999-03-12,688.590027,-1.0
1999-03-15,694.880005,-1.0
1999-03-16,694.200012,-1.0
1999-03-17,690.200012,-1.0
1999-03-18,698.880005,-1.0
1999-03-19,689.640015,-1.0
1999-03-22,687.849976,-1.0
1999-03-23,670.059998,-1.0
1999-03-24,673.789978,-1.0
1999-03-25,685.080017,-1.0
1999-03-26,681.669983,-1.0
1999-03-29,695.619995,-1.0
1999-03-30,690.950012,-1.0
1999-03-31,684.780029,-1.0
1999-04-01,688.159973,-1.0
1999-04-05,701.549988,-1.0
1999-04-06,699.72998,-1.0
1999-04-07,703.039978,-1.0
1999-04-08,711.669983,-1.0
1999-04-09,714.580017,-1.0
1999-04-12,720.330017,-1.0
1999-04-13,717.419983,-1.0
1999-04-14,708.039978,-1.0
1999-04-15,705.169983,-1.0
1999-04-16,704.309998,-1.0
1999-04-19,688.840027,-1.0
1999-04-20,697.789978,-1.0
1999-04-21,714.280029,-1.0
1999-04-22,725.140015,-1.0
1999-04-23,724.650024,-1.0
1999-04-26,726.659973,-1.0
1999-04-27,728.070007,-1.0
1999-04-28,722.359985,-1.0
1999-04-29,718.849976,-1.0
1999-04-30,715.48999,-1.0
1999-05-03,724.820007,-1.0
1999-05-04,714.27002,-1.0
1999-05-05,721.77002,-1.0
1999-05-06,713.719971,-1.0
1999-05-07,720.469971,-1.0
1999-05-10,719.419983,-1.0
1999-05-11,727.619995,-1.0
1999-05-12,732.580017,-1.0
1999-05-13,734.619995,-1.0
1999-05-14,718.820007,-1.0
1999-05-17,719.659973,-1.0
1999-05-18,716.419983,-1.0
1999-05-19,722.609985,-1.0
1999-05-20,720.289978,-1.0
1999-05-21,716.419983,-1.0
1999-05-24,703.390015,-1.0
1999-05-25,691.429993,-1.0
1999-05-26,701.23999,-1.0
1999-05-27,690.559998,-1.0
1999-05-28,700.77002,-1.0
1999-06-01,696.469971,-1.0
1999-06-02,697.169983,-1.0
1999-06-03,698.849976,-1.0
1999-06-04,713.119995,-1.0
1999-06-07,717.380005,-1.0
1999-06-08,708.419983,-1.0
1999-06-09,709.179993,-1.0
1999-06-10,700.929993,-1.0
1999-06-11,695.77002,-1.0
1999-06-14,694.419983,-1.0
1999-06-15,698.539978,-1.0
1999-06-16,713.650024,-1.0
1999-06-17,718.76001,-1.0
1999-06-18,719.960022,-1.0
1999-06-21,723.72998,-1.0
1999-06-22,717.049988,-1.0
1999-06-23,716.090027,-1.0
1999-06-24,706.869995,-1.0
1999-06-25,706.400024,-1.0
1999-06-28,714.98999,-1.0
1999-06-29,725.530029,-1.0
1999-06-30,735.98999,-1.0
1999-07-01,739.669983,-1.0
1999-07-02,745.070007,-1.0
1999-07-06,743.799988,-1.0
1999-07-07,746.140015,-1.0
1999-07-08,745.97998,-1.0
1999-07-09,750.369995,-1.0
1999-07-12,748.52002,-1.0
1999-07-13,745.719971,-1.0
1999-07-14,748.73999,-1.0
1999-07-15,755.0,-1.0
1999-07-16,758.940002,1.0
1999-07-19,752.809998,1.0
1999-07-20,736.840027,1.0
1999-07-21,738.73999,1.0
1999-07-22,729.570007,1.0
1999-07-23,727.570007,1.0
1999-07-26,721.330017,1.0
1999-07-27,729.440002,1.0
1999-07-28,730.349976,1.0
1999-07-29,717.51001,1.0
1999-07-30,712.369995,1.0
1999-08-02,711.440002,1.0
1999-08-03,706.849976,1.0
1999-08-04,697.219971,1.0
1999-08-05,701.450012,1.0
1999-08-06,694.419983,1.0
1999-08-09,692.130005,1.0
1999-08-10,683.409973,1.0
1999-08-11,694.27002,1.0
1999-08-12,692.950012,1.0
1999-08-13,708.130005,1.0
1999-08-16,709.809998,1.0
1999-08-17,716.679993,1.0
1999-08-18,711.02002,1.0
1999-08-19,705.890015,1.0
1999-08-20,712.559998,1.0
1999-08-23,724.650024,1.0
1999-08-24,725.590027,1.0
