Date,Vol State,Hmm state,True State,Adj CLose,Collective State,XOR,New State
2006-01-11,1,1.0,1.0,751.4199829101562,,,1.0
2006-01-12,1,1.0,1.0,746.6900024414062,,,1.0
2006-01-13,1,1.0,1.0,747.75,,,1.0
2006-01-17,1,1.0,1.0,744.9199829101562,,,1.0
2006-01-18,1,1.0,1.0,742.25,,,1.0
2006-01-19,1,1.0,1.0,747.1099853515625,,,1.0
2006-01-20,1,1.0,1.0,733.3400268554688,,,1.0
2006-01-23,1,1.0,1.0,734.8599853515625,,,1.0
2006-01-24,1,1.0,1.0,738.0900268554688,,,1.0
2006-01-25,1,1.0,1.0,736.5399780273438,,,1.0
2006-01-26,1,1.0,1.0,742.4400024414062,,,1.0
2006-01-27,1,1.0,1.0,747.6799926757812,,,1.0
2006-01-30,1,1.0,1.0,748.3300170898438,,,1.0
2006-01-31,1,1.0,1.0,746.77001953125,,,1.0
2006-02-01,1,1.0,1.0,748.0399780273438,,,1.0
2006-02-02,1,1.0,1.0,741.22998046875,,,1.0
2006-02-03,1,1.0,1.0,737.3900146484375,,,1.0
2006-02-06,1,1.0,1.0,738.3400268554688,,,1.0
2006-02-07,1,1.0,1.0,731.8300170898438,,,1.0
2006-02-08,1,1.0,1.0,737.4099731445312,,,1.0
2006-02-09,1,1.0,1.0,736.1599731445312,,,1.0
2006-02-10,1,1.0,1.0,737.469970703125,,,1.0
2006-02-13,1,1.0,1.0,734.22998046875,,,1.0
2006-02-14,1,1.0,1.0,741.739990234375,,,1.0
2006-02-15,1,1.0,1.0,744.8200073242188,,,1.0
2006-02-16,1,1.0,1.0,750.5999755859375,,,1.0
2006-02-17,1,1.0,1.0,749.5800170898438,,,1.0
2006-02-21,1,1.0,1.0,746.9199829101562,,,1.0
2006-02-22,1,1.0,1.0,752.719970703125,,,1.0
2006-02-23,1,1.0,1.0,750.3099975585938,,,1.0
2006-02-24,1,1.0,1.0,751.7000122070312,,,1.0
2006-02-27,1,1.0,1.0,754.7000122070312,,,1.0
2006-02-28,1,1.0,1.0,746.5700073242188,,,1.0
2006-03-01,1,1.0,1.0,753.3699951171875,,,1.0
2006-03-02,1,1.0,1.0,752.0700073242188,,,1.0
2006-03-03,1,1.0,1.0,750.7899780273438,,,1.0
2006-03-06,1,1.0,1.0,745.489990234375,,,1.0
2006-03-07,1,1.0,1.0,742.6500244140625,,,1.0
2006-03-08,1,1.0,1.0,743.7999877929688,,,1.0
2006-03-09,1,1.0,1.0,740.22998046875,,,1.0
2006-03-10,1,1.0,1.0,745.6500244140625,,,1.0
2006-03-13,1,1.0,1.0,747.1599731445312,,,1.0
2006-03-14,1,1.0,1.0,754.8900146484375,,,1.0
2006-03-15,1,1.0,1.0,758.719970703125,,,1.0
2006-03-16,1,1.0,1.0,759.7899780273438,,,1.0
2006-03-17,1,1.0,1.0,761.3099975585938,,,1.0
2006-03-20,1,1.0,1.0,760.3300170898438,,,1.0
2006-03-21,1,1.0,1.0,755.0999755859375,,,1.0
2006-03-22,1,1.0,1.0,760.010009765625,,,1.0
2006-03-23,1,1.0,1.0,758.75,,,1.0
2006-03-24,1,1.0,1.0,760.3400268554688,,,1.0
2006-03-27,1,1.0,1.0,759.6599731445312,,,1.0
2006-03-28,1,1.0,1.0,755.219970703125,,,1.0
2006-03-29,1,1.0,1.0,761.9099731445312,,,1.0
2006-03-30,1,1.0,1.0,760.4299926757812,,,1.0
2006-03-31,1,1.0,1.0,758.4500122070312,,,1.0
2006-04-03,1,1.0,1.0,759.0999755859375,,,1.0
2006-04-04,1,1.0,1.0,763.260009765625,,,1.0
2006-04-05,1,1.0,1.0,766.6599731445312,,,1.0
2006-04-06,1,1.0,1.0,765.3499755859375,,,1.0
2006-04-07,1,1.0,1.0,757.510009765625,,,1.0
2006-04-10,1,1.0,1.0,757.510009765625,,,1.0
2006-04-11,1,1.0,1.0,751.3599853515625,,,1.0
2006-04-12,1,1.0,1.0,752.72998046875,,,1.0
2006-04-13,1,1.0,1.0,753.5999755859375,,,1.0
2006-04-17,1,1.0,1.0,751.469970703125,,,1.0
2006-04-18,1,1.0,1.0,765.1199951171875,,,1.0
2006-04-19,1,1.0,1.0,767.5,,,1.0
2006-04-20,1,1.0,1.0,767.8499755859375,,,1.0
2006-04-21,1,1.0,1.0,767.239990234375,,,1.0
2006-04-24,1,1.0,1.0,764.9600219726562,,,1.0
2006-04-25,1,1.0,1.0,761.5399780273438,,,1.0
2006-04-26,1,1.0,1.0,763.010009765625,,,1.0
2006-04-27,1,1.0,1.0,765.0700073242188,,,1.0
2006-04-28,1,1.0,1.0,765.8099975585938,,,1.0
2006-05-01,1,1.0,1.0,762.5399780273438,,,1.0
2006-05-02,1,1.0,1.0,766.760009765625,,,1.0
2006-05-03,1,1.0,1.0,764.2100219726562,,,1.0
2006-05-04,1,1.0,1.0,767.3400268554688,,,1.0
2006-05-05,1,1.0,1.0,775.4000244140625,,,1.0
2006-05-08,1,1.0,1.0,775.0599975585938,,,1.0
2006-05-09,1,1.0,1.0,775.0,,,1.0
2006-05-10,1,1.0,1.0,773.2899780273438,,,1.0
2006-05-11,1,0.0,1.0,762.7999877929688,,State change,0.0
2006-05-12,1,0.0,1.0,753.4500122070312,,,0.0
2006-05-15,1,0.0,1.0,754.2999877929688,,,0.0
2006-05-16,1,0.0,1.0,753.2899780273438,,,0.0
2006-05-17,1,0.0,1.0,740.5800170898438,,,0.0
2006-05-18,1,0.0,1.0,735.4099731445312,,,0.0
2006-05-19,1,0.0,1.0,738.3300170898438,,,0.0
2006-05-22,1,0.0,1.0,734.6500244140625,,,0.0
2006-05-23,1,0.0,1.0,731.3200073242188,,,0.0
2006-05-24,1,0.0,1.0,731.9600219726562,,,0.0
2006-05-25,1,0.0,1.0,740.9000244140625,,,0.0
2006-05-26,1,0.0,1.0,745.3699951171875,,,0.0
2006-05-30,1,0.0,1.0,733.1300048828125,,,0.0
2006-05-31,1,0.0,1.0,739.780029296875,,,0.0
2006-06-01,1,0.0,1.0,749.75,,,0.0
2006-06-02,1,0.0,1.0,751.1599731445312,,,0.0
2006-06-05,1,0.0,1.0,736.97998046875,,,0.0
2006-06-06,1,0.0,1.0,735.25,,,0.0
2006-06-07,1,0.0,1.0,731.1400146484375,,,0.0
2006-06-08,1,0.0,1.0,731.6199951171875,,,0.0
2006-06-09,1,0.0,1.0,728.5900268554688,,,0.0
2006-06-12,1,0.0,1.0,718.0900268554688,,,0.0
2006-06-13,1,0.0,1.0,710.02001953125,,,0.0
2006-06-14,1,0.0,1.0,713.4500122070312,,,0.0
2006-06-15,1,0.0,1.0,729.8900146484375,,,0.0
2006-06-16,1,0.0,1.0,726.8499755859375,,,0.0
2006-06-19,1,0.0,1.0,719.4400024414062,,,0.0
2006-06-20,1,0.0,1.0,719.0,,,0.0
2006-06-21,1,0.0,1.0,727.0499877929688,,,0.0
2006-06-22,1,0.0,1.0,723.2000122070312,,,0.0
2006-06-23,1,0.0,1.0,723.3400268554688,,,0.0
2006-06-26,1,0.0,1.0,727.25,,,0.0
2006-06-27,1,0.0,1.0,720.25,,,0.0
2006-06-28,1,0.0,1.0,723.6400146484375,,,0.0
2006-06-29,1,0.0,1.0,740.3800048828125,,,0.0
2006-06-30,1,0.0,1.0,740.1400146484375,,,0.0
2006-07-03,1,0.0,1.0,745.8499755859375,,,0.0
2006-07-05,1,0.0,1.0,739.5599975585938,,,0.0
2006-07-06,1,0.0,1.0,741.3900146484375,,,0.0
2006-07-07,1,0.0,1.0,735.719970703125,,,0.0
2006-07-10,1,0.0,1.0,736.2999877929688,,,0.0
2006-07-11,1,0.0,1.0,739.1599731445312,,,0.0
2006-07-12,1,0.0,1.0,730.5599975585938,,,0.0
2006-07-13,1,0.0,1.0,720.3599853515625,,,0.0
2006-07-14,1,0.0,1.0,716.1900024414062,,,0.0
2006-07-17,1,0.0,1.0,714.8400268554688,,,0.0
2006-07-18,1,0.0,1.0,716.47998046875,,,0.0
2006-07-19,1,0.0,1.0,730.7899780273438,,,0.0
2006-07-20,1,0.0,1.0,722.8099975585938,,,0.0
2006-07-21,1,0.0,1.0,716.4000244140625,,,0.0
2006-07-24,1,0.0,1.0,729.2000122070312,,,0.0
2006-07-25,1,1.0,1.0,734.4099731445312,,State change,1.0
2006-07-26,1,1.0,1.0,733.72998046875,,,1.0
2006-07-27,1,1.0,1.0,729.6300048828125,,,1.0
2006-07-28,1,1.0,1.0,739.4099731445312,,,1.0
2006-07-31,1,1.0,1.0,738.6900024414062,,,1.0
2006-08-01,1,1.0,1.0,734.4500122070312,,,1.0
2006-08-02,1,1.0,1.0,739.1400146484375,,,1.0
2006-08-03,1,1.0,1.0,741.260009765625,,,1.0
2006-08-04,1,1.0,1.0,740.6099853515625,,,1.0
2006-08-07,1,1.0,1.0,737.9500122070312,,,1.0
2006-08-08,1,1.0,1.0,734.6599731445312,,,1.0
2006-08-09,1,1.0,1.0,730.8800048828125,,,1.0
2006-08-10,1,1.0,1.0,734.3800048828125,,,1.0
2006-08-11,1,1.0,1.0,730.7899780273438,,,1.0
2006-08-14,1,1.0,1.0,731.9000244140625,,,1.0
2006-08-15,1,1.0,1.0,742.8400268554688,,,1.0
2006-08-16,1,1.0,1.0,749.3200073242188,,,1.0
2006-08-17,1,1.0,1.0,750.6400146484375,,,1.0
2006-08-18,1,1.0,1.0,753.02001953125,,,1.0
2006-08-21,1,1.0,1.0,749.5700073242188,,,1.0
2006-08-22,1,1.0,1.0,750.5599975585938,,,1.0
2006-08-23,1,1.0,1.0,746.3800048828125,,,1.0
2006-08-24,1,1.0,1.0,747.8300170898438,,,1.0
2006-08-25,1,1.0,1.0,747.3099975585938,,,1.0
2006-08-28,1,1.0,1.0,751.9000244140625,,,1.0
2006-08-29,1,1.0,1.0,754.1599731445312,,,1.0
2006-08-30,1,1.0,1.0,755.5499877929688,,,1.0
2006-08-31,1,1.0,1.0,755.0900268554688,,,1.0
2006-09-01,1,1.0,1.0,758.7899780273438,,,1.0
2006-09-05,1,1.0,1.0,760.6300048828125,,,1.0
2006-09-06,1,1.0,1.0,752.0999755859375,,,1.0
2006-09-07,1,1.0,1.0,748.25,,,1.0
2006-09-08,1,1.0,1.0,750.9299926757812,,,1.0
2006-09-11,1,1.0,1.0,751.0800170898438,,,1.0
2006-09-12,1,1.0,1.0,760.2000122070312,,,1.0
2006-09-13,1,1.0,1.0,763.5399780273438,,,1.0
2006-09-14,1,1.0,1.0,762.219970703125,,,1.0
2006-09-15,1,1.0,1.0,764.02001953125,,,1.0
2006-09-18,1,1.0,1.0,764.4400024414062,,,1.0
2006-09-19,1,1.0,1.0,762.2000122070312,,,1.0
2006-09-20,1,1.0,1.0,767.0999755859375,,,1.0
2006-09-21,1,1.0,1.0,762.4199829101562,,,1.0
2006-09-22,1,1.0,1.0,759.77001953125,,,1.0
2006-09-25,1,1.0,1.0,766.4600219726562,,,1.0
2006-09-26,1,1.0,1.0,771.9000244140625,,,1.0
2006-09-27,1,1.0,1.0,772.3900146484375,,,1.0
2006-09-28,1,1.0,1.0,773.5900268554688,,,1.0
2006-09-29,1,1.0,1.0,771.0700073242188,,,1.0
2006-10-02,1,1.0,1.0,768.010009765625,,,1.0
2006-10-03,1,1.0,1.0,769.219970703125,,,1.0
2006-10-04,1,1.0,1.0,779.280029296875,,,1.0
2006-10-05,1,1.0,1.0,782.489990234375,,,1.0
2006-10-06,1,1.0,1.0,780.1500244140625,,,1.0
2006-10-09,1,1.0,1.0,781.72998046875,,,1.0
2006-10-10,1,1.0,1.0,783.3499755859375,,,1.0
2006-10-11,1,1.0,1.0,781.1300048828125,,,1.0
2006-10-12,1,1.0,1.0,789.5900268554688,,,1.0
2006-10-13,1,1.0,1.0,791.6599731445312,,,1.0
2006-10-16,1,1.0,1.0,794.3400268554688,,,1.0
2006-10-17,1,1.0,1.0,790.9400024414062,,,1.0
2006-10-18,1,1.0,1.0,791.5800170898438,,,1.0
2006-10-19,1,1.0,1.0,792.469970703125,,,1.0
2006-10-20,1,1.0,1.0,792.4500122070312,,,1.0
2006-10-23,1,1.0,1.0,796.9600219726562,,,1.0
2006-10-24,1,1.0,1.0,797.010009765625,,,1.0
2006-10-25,1,1.0,1.0,799.8900146484375,,,1.0
2006-10-26,1,1.0,1.0,804.75,,,1.0
2006-10-27,1,1.0,1.0,797.72998046875,,,1.0
2006-10-30,1,1.0,1.0,798.5,,,1.0
2006-10-31,1,1.0,1.0,798.0499877929688,,,1.0
2006-11-01,1,1.0,1.0,791.1400146484375,,,1.0
2006-11-02,1,1.0,1.0,790.6799926757812,,,1.0
2006-11-03,1,1.0,1.0,789.510009765625,,,1.0
2006-11-06,1,1.0,1.0,798.7000122070312,,,1.0
2006-11-07,1,1.0,1.0,800.4199829101562,,,1.0
2006-11-08,1,1.0,1.0,802.6300048828125,,,1.0
2006-11-09,1,1.0,1.0,798.1300048828125,,,1.0
2006-11-10,1,1.0,1.0,800.4500122070312,,,1.0
2006-11-13,1,1.0,1.0,802.6099853515625,,,1.0
2006-11-14,1,1.0,1.0,808.5399780273438,,,1.0
2006-11-15,1,1.0,1.0,811.2100219726562,,,1.0
2006-11-16,1,1.0,1.0,812.739990234375,,,1.0
2006-11-17,1,1.0,1.0,813.1300048828125,,,1.0
2006-11-20,1,1.0,1.0,813.1900024414062,,,1.0
2006-11-21,1,1.0,1.0,814.8099975585938,,,1.0
2006-11-22,1,1.0,1.0,817.0,,,1.0
2006-11-24,1,1.0,1.0,814.52001953125,,,1.0
2006-11-27,1,1.0,1.0,802.1099853515625,,,1.0
2006-11-28,1,1.0,1.0,804.739990234375,,,1.0
2006-11-29,1,1.0,1.0,812.489990234375,,,1.0
2006-11-30,1,1.0,1.0,813.5700073242188,,,1.0
2006-12-01,1,1.0,1.0,811.3499755859375,,,1.0
2006-12-04,1,1.0,1.0,819.4400024414062,,,1.0
2006-12-05,1,1.0,1.0,822.6099853515625,,,1.0
2006-12-06,1,1.0,1.0,821.5499877929688,,,1.0
2006-12-07,1,1.0,1.0,818.260009765625,,,1.0
2006-12-08,1,1.0,1.0,819.530029296875,,,1.0
2006-12-11,1,1.0,1.0,821.2100219726562,,,1.0
2006-12-12,1,1.0,1.0,819.6300048828125,,,1.0
2006-12-13,1,1.0,1.0,820.2999877929688,,,1.0
2006-12-14,1,1.0,1.0,827.010009765625,,,1.0
2006-12-15,1,1.0,1.0,827.469970703125,,,1.0
2006-12-18,1,1.0,1.0,823.8499755859375,,,1.0
2006-12-19,1,1.0,1.0,825.3300170898438,,,1.0
2006-12-20,1,1.0,1.0,824.72998046875,,,1.0
2006-12-21,1,1.0,1.0,821.5599975585938,,,1.0
2006-12-22,1,1.0,1.0,817.5,,,1.0
2006-12-26,1,1.0,1.0,821.4400024414062,,,1.0
2006-12-27,1,1.0,1.0,827.5,,,1.0
2006-12-28,1,1.0,1.0,826.1300048828125,,,1.0
2006-12-29,1,1.0,1.0,822.1300048828125,,,1.0
2007-01-03,1,1.0,1.0,821.6400146484375,,,1.0
2007-01-04,1,1.0,1.0,823.1199951171875,,,1.0
2007-01-05,1,1.0,1.0,817.2000122070312,,,1.0
2007-01-08,1,1.0,1.0,819.02001953125,,,1.0
2007-01-09,1,1.0,1.0,819.1500244140625,,,1.0
2007-01-10,1,1.0,1.0,821.2000122070312,,,1.0
2007-01-11,1,1.0,1.0,827.2999877929688,,,1.0
2007-01-12,1,1.0,1.0,831.6400146484375,,,1.0
2007-01-16,1,1.0,1.0,832.010009765625,,,1.0
2007-01-17,1,1.0,1.0,831.0499877929688,,,1.0
2007-01-18,1,1.0,1.0,827.4299926757812,,,1.0
2007-01-19,1,1.0,1.0,830.4099731445312,,,1.0
2007-01-22,1,1.0,1.0,825.7899780273438,,,1.0
2007-01-23,1,1.0,1.0,829.1699829101562,,,1.0
2007-01-24,1,1.0,1.0,836.5800170898438,,,1.0
2007-01-25,1,1.0,1.0,827.25,,,1.0
2007-01-26,1,1.0,1.0,826.9500122070312,,,1.0
2007-01-29,1,1.0,1.0,826.9500122070312,,,1.0
2007-01-30,1,1.0,1.0,831.5599975585938,,,1.0
2007-01-31,1,1.0,1.0,836.9600219726562,,,1.0
2007-02-01,1,1.0,1.0,841.8800048828125,,,1.0
2007-02-02,1,1.0,1.0,843.4099731445312,,,1.0
2007-02-05,1,1.0,1.0,842.5700073242188,,,1.0
2007-02-06,1,1.0,1.0,843.780029296875,,,1.0
2007-02-07,1,1.0,1.0,845.780029296875,,,1.0
2007-02-08,1,1.0,1.0,844.9099731445312,,,1.0
2007-02-09,1,1.0,1.0,838.4299926757812,,,1.0
2007-02-12,1,1.0,1.0,835.4400024414062,,,1.0
2007-02-13,1,1.0,1.0,841.969970703125,,,1.0
2007-02-14,1,1.0,1.0,847.989990234375,,,1.0
2007-02-15,1,1.0,1.0,849.1599731445312,,,1.0
2007-02-16,1,1.0,1.0,848.97998046875,,,1.0
2007-02-20,1,1.0,1.0,852.4199829101562,,,1.0
2007-02-21,1,1.0,1.0,851.6199951171875,,,1.0
2007-02-22,1,1.0,1.0,850.969970703125,,,1.0
2007-02-23,1,1.0,1.0,848.1500244140625,,,1.0
2007-02-26,1,1.0,1.0,846.5999755859375,,,1.0
2007-02-27,1,0.0,1.0,817.4199829101562,,State change,0.0
2007-02-28,1,0.0,1.0,821.510009765625,,,0.0
2007-03-01,1,0.0,1.0,819.3400268554688,,,0.0
2007-03-02,1,0.0,1.0,809.0800170898438,,,0.0
2007-03-05,1,0.0,1.0,799.9199829101562,,,0.0
2007-03-06,1,0.0,1.0,813.0399780273438,,,0.0
2007-03-07,1,0.0,1.0,810.989990234375,,,0.0
2007-03-08,1,0.0,1.0,816.77001953125,,,0.0
2007-03-09,1,0.0,1.0,817.8400268554688,,,0.0
2007-03-12,1,0.0,1.0,820.3099975585938,,,0.0
2007-03-13,1,0.0,1.0,803.3800048828125,,,0.0
2007-03-14,1,1.0,1.0,808.4500122070312,,State change,1.0
2007-03-15,1,1.0,1.0,812.2899780273438,,,1.0
2007-03-16,1,1.0,1.0,808.8800048828125,,,1.0
2007-03-19,1,1.0,1.0,817.6699829101562,,,1.0
2007-03-20,1,1.0,1.0,823.1699829101562,,,1.0
2007-03-21,1,1.0,1.0,836.969970703125,,,1.0
2007-03-22,1,1.0,1.0,836.8400268554688,,,1.0
2007-03-23,1,1.0,1.0,837.7999877929688,,,1.0
2007-03-26,1,1.0,1.0,838.25,,,1.0
2007-03-27,1,1.0,1.0,833.030029296875,,,1.0
2007-03-28,1,1.0,1.0,826.8200073242188,,,1.0
2007-03-29,1,1.0,1.0,829.4600219726562,,,1.0
2007-03-30,1,1.0,1.0,829.0499877929688,,,1.0
2007-04-02,1,1.0,1.0,831.280029296875,,,1.0
2007-04-03,1,1.0,1.0,839.0800170898438,,,1.0
2007-04-04,1,1.0,1.0,839.9099731445312,,,1.0
2007-04-05,1,1.0,1.0,842.530029296875,,,1.0
2007-04-09,1,1.0,1.0,843.010009765625,,,1.0
2007-04-10,1,1.0,1.0,845.1199951171875,,,1.0
2007-04-11,1,1.0,1.0,839.5399780273438,,,1.0
2007-04-12,1,1.0,1.0,844.6699829101562,,,1.0
2007-04-13,1,1.0,1.0,847.780029296875,,,1.0
2007-04-16,1,1.0,1.0,856.8499755859375,,,1.0
2007-04-17,1,1.0,1.0,858.280029296875,,,1.0
2007-04-18,1,1.0,1.0,858.4400024414062,,,1.0
2007-04-19,1,1.0,1.0,856.72998046875,,,1.0
2007-04-20,1,1.0,1.0,864.5499877929688,,,1.0
2007-04-23,1,1.0,1.0,862.9199829101562,,,1.0
2007-04-24,1,1.0,1.0,862.3499755859375,,,1.0
2007-04-25,1,1.0,1.0,870.3699951171875,,,1.0
2007-04-26,1,1.0,1.0,870.1599731445312,,,1.0
2007-04-27,1,1.0,1.0,869.3300170898438,,,1.0
2007-04-30,1,1.0,1.0,861.3800048828125,,,1.0
2007-05-01,1,1.0,1.0,863.5700073242188,,,1.0
2007-05-02,1,1.0,1.0,870.2899780273438,,,1.0
2007-05-03,1,1.0,1.0,873.5999755859375,,,1.0
2007-05-04,1,1.0,1.0,875.77001953125,,,1.0
2007-05-07,1,1.0,1.0,877.510009765625,,,1.0
2007-05-08,1,1.0,1.0,876.6199951171875,,,1.0
2007-05-09,1,1.0,1.0,879.8499755859375,,,1.0
2007-05-10,1,1.0,1.0,867.1900024414062,,,1.0
2007-05-11,1,1.0,1.0,875.6900024414062,,,1.0
2007-05-14,1,1.0,1.0,873.3800048828125,,,1.0
2007-05-15,1,1.0,1.0,871.0499877929688,,,1.0
2007-05-16,1,1.0,1.0,878.1799926757812,,,1.0
2007-05-17,1,1.0,1.0,877.0599975585938,,,1.0
2007-05-18,1,1.0,1.0,882.9099731445312,,,1.0
2007-05-21,1,1.0,1.0,885.7100219726562,,,1.0
2007-05-22,1,1.0,1.0,886.3200073242188,,,1.0
2007-05-23,1,1.0,1.0,884.760009765625,,,1.0
2007-05-24,1,1.0,1.0,875.260009765625,,,1.0
2007-05-25,1,1.0,1.0,880.1900024414062,,,1.0
2007-05-29,1,1.0,1.0,882.7999877929688,,,1.0
2007-05-30,1,1.0,1.0,889.969970703125,,,1.0
2007-05-31,1,1.0,1.0,890.9500122070312,,,1.0
2007-06-01,1,1.0,1.0,894.7000122070312,,,1.0
2007-06-04,1,1.0,1.0,896.4099731445312,,,1.0
2007-06-05,1,1.0,1.0,891.3400268554688,,,1.0
2007-06-06,1,0.0,1.0,883.010009765625,,State change,0.0
2007-06-07,1,0.0,1.0,867.1199951171875,,,0.0
2007-06-08,1,0.0,1.0,876.9199829101562,,,0.0
2007-06-11,1,0.0,1.0,877.3699951171875,,,0.0
2007-06-12,1,0.0,1.0,867.9299926757812,,,0.0
2007-06-13,1,0.0,1.0,880.27001953125,,,0.0
2007-06-14,1,1.0,1.0,884.6400146484375,,State change,1.0
2007-06-15,1,1.0,1.0,890.9299926757812,,,1.0
2007-06-18,1,1.0,1.0,889.5499877929688,,,1.0
2007-06-19,1,1.0,1.0,891.0700073242188,,,1.0
2007-06-20,1,1.0,1.0,879.1900024414062,,,1.0
2007-06-21,1,1.0,1.0,884.2999877929688,,,1.0
2007-06-22,1,1.0,1.0,873.1199951171875,,,1.0
2007-06-25,1,1.0,1.0,869.3699951171875,,,1.0
2007-06-26,1,1.0,1.0,866.3599853515625,,,1.0
2007-06-27,1,1.0,1.0,874.7899780273438,,,1.0
2007-06-28,1,1.0,1.0,874.739990234375,,,1.0
2007-06-29,1,1.0,1.0,873.1900024414062,,,1.0
2007-07-02,1,1.0,1.0,882.989990234375,,,1.0
2007-07-03,1,1.0,1.0,886.1400146484375,,,1.0
2007-07-05,1,1.0,1.0,886.97998046875,,,1.0
2007-07-06,1,1.0,1.0,890.2899780273438,,,1.0
2007-07-09,1,1.0,1.0,891.1500244140625,,,1.0
2007-07-10,1,1.0,1.0,878.2999877929688,,,1.0
2007-07-11,1,1.0,1.0,883.0399780273438,,,1.0
2007-07-12,1,1.0,1.0,899.1699829101562,,,1.0
2007-07-13,1,1.0,1.0,901.97998046875,,,1.0
2007-07-16,1,1.0,1.0,899.4299926757812,,,1.0
2007-07-17,1,1.0,1.0,899.4199829101562,,,1.0
2007-07-18,1,1.0,1.0,897.4000244140625,,,1.0
2007-07-19,1,1.0,1.0,901.7100219726562,,,1.0
2007-07-20,1,0.0,1.0,890.52001953125,,State change,0.0
2007-07-23,1,0.0,1.0,893.8099975585938,,,0.0
2007-07-24,1,0.0,1.0,875.2999877929688,,,0.0
2007-07-25,1,0.0,1.0,878.3099975585938,,,0.0
2007-07-26,1,0.0,1.0,857.6900024414062,,,0.0
2007-07-27,1,0.0,1.0,844.3099975585938,,,0.0
2007-07-30,1,0.0,1.0,852.8200073242188,,,0.0
2007-07-31,1,0.0,1.0,843.8900146484375,,,0.0
2007-08-01,1,0.0,1.0,847.4500122070312,,,0.0
2007-08-02,1,0.0,1.0,851.8699951171875,,,0.0
2007-08-03,1,0.0,1.0,828.6900024414062,,,0.0
2007-08-06,1,0.0,1.0,846.2999877929688,,,0.0
2007-08-07,1,0.0,1.0,851.97998046875,,,0.0
2007-08-08,1,0.0,1.0,864.7999877929688,,,0.0
2007-08-09,1,0.0,1.0,840.9600219726562,,,0.0
2007-08-10,1,0.0,1.0,841.3699951171875,,,0.0
2007-08-13,1,0.0,1.0,840.6500244140625,,,0.0
2007-08-14,1,0.0,1.0,825.0399780273438,,,0.0
2007-08-15,1,0.0,1.0,812.6199951171875,,,0.0
2007-08-16,1,0.0,1.0,815.4299926757812,,,0.0
2007-08-17,1,0.0,1.0,835.1799926757812,,,0.0
2007-08-20,1,0.0,1.0,835.75,,,0.0
2007-08-21,1,0.0,1.0,837.1599731445312,,,0.0
2007-08-22,1,0.0,1.0,847.510009765625,,,0.0
2007-08-23,1,0.0,1.0,845.6900024414062,,,0.0
2007-08-24,1,0.0,1.0,855.72998046875,,,0.0
2007-08-27,1,0.0,1.0,848.2100219726562,,,0.0
2007-08-28,1,0.0,1.0,828.0999755859375,,,0.0
2007-08-29,1,0.0,1.0,846.3200073242188,,,0.0
2007-08-30,1,0.0,1.0,843.02001953125,,,0.0
2007-08-31,1,0.0,1.0,852.97998046875,,,0.0
2007-09-04,1,0.0,1.0,862.1900024414062,,,0.0
2007-09-05,1,0.0,1.0,852.5900268554688,,,0.0
2007-09-06,1,0.0,1.0,856.02001953125,,,0.0
2007-09-07,1,0.0,1.0,841.4199829101562,,,0.0
2007-09-10,1,0.0,1.0,839.3400268554688,,,0.0
2007-09-11,1,0.0,1.0,850.8200073242188,,,0.0
2007-09-12,1,0.0,1.0,850.47998046875,,,0.0
2007-09-13,1,0.0,1.0,856.8499755859375,,,0.0
2007-09-14,1,0.0,1.0,857.7000122070312,,,0.0
2007-09-17,1,0.0,1.0,852.72998046875,,,0.0
2007-09-18,1,0.0,1.0,878.0999755859375,,,0.0
2007-09-19,1,1.0,1.0,883.8599853515625,,State change,1.0
2007-09-20,1,1.0,1.0,877.9500122070312,,,1.0
2007-09-21,1,1.0,1.0,881.8699951171875,,,1.0
2007-09-24,1,1.0,1.0,877.0999755859375,,,1.0
2007-09-25,1,1.0,1.0,876.6199951171875,,,1.0
2007-09-26,1,1.0,1.0,881.6900024414062,,,1.0
2007-09-27,1,1.0,1.0,885.8400268554688,,,1.0
2007-09-28,1,1.0,1.0,882.7899780273438,,,1.0
2007-10-01,1,1.0,1.0,895.219970703125,,,1.0
2007-10-02,1,1.0,1.0,896.030029296875,,,1.0
2007-10-03,1,1.0,1.0,891.8099975585938,,,1.0
2007-10-04,1,1.0,1.0,893.7000122070312,,,1.0
2007-10-05,1,1.0,1.0,903.3599853515625,,,1.0
2007-10-08,1,1.0,1.0,900.3200073242188,,,1.0
2007-10-09,1,1.0,1.0,907.5800170898438,,,1.0
2007-10-10,1,1.0,-1.0,906.47998046875,,,1.0
2007-10-11,1,1.0,-1.0,901.0599975585938,,,1.0
2007-10-12,1,1.0,-1.0,905.6699829101562,,,1.0
2007-10-15,1,1.0,-1.0,897.7100219726562,,,1.0
2007-10-16,1,1.0,-1.0,891.5999755859375,,,1.0
2007-10-17,1,1.0,-1.0,893.1599731445312,,,1.0
2007-10-18,1,1.0,-1.0,892.72998046875,,,1.0
2007-10-19,1,0.0,-1.0,869.6900024414062,,State change,0.0
2007-10-22,1,0.0,-1.0,873.8800048828125,,,0.0
2007-10-23,1,0.0,-1.0,881.7100219726562,,,0.0
2007-10-24,1,0.0,-1.0,879.0900268554688,,,0.0
2007-10-25,1,0.0,-1.0,877.52001953125,,,0.0
2007-10-26,1,0.0,-1.0,889.6099853515625,,,0.0
2007-10-29,1,0.0,-1.0,892.9299926757812,,,0.0
2007-10-30,1,0.0,-1.0,887.0999755859375,,,0.0
